Year_Month,Card Type,Travel_Mode,Trip
Nov-21,Senior/Pensioner,Metro,"81,250"
Nov-21,Senior/Pensioner,Bus,"2,587,962"
Nov-21,Senior/Pensioner,Light Rail,"150,267"
Nov-21,Senior/Pensioner,Ferry,"98,389"
Nov-21,Sgl Trip Ferry Adult,Ferry,"4,208"
Nov-21,Sgl Trip Ferry Child/Youth,Ferry,"2,455"
Nov-21,Sgl Trip LR Adult,Light Rail,494
Nov-21,Sgl Trip LR Child/Youth,Light Rail,293
Nov-21,Sgl Trip Rail Adult,Train,"41,254"
Nov-21,Sgl Trip Rail Adult,Metro,"2,200"
Nov-21,Sgl Trip Rail Child/Youth,Train,"22,923"
Nov-21,Sgl Trip Rail Child/Youth,Metro,"2,666"
Dec-21,Adult,Train,"6,944,384"
Dec-21,Adult,Metro,"468,401"
Dec-21,Adult,Bus,"4,224,733"
Dec-21,Adult,Light Rail,"567,365"
Dec-21,Adult,Ferry,"209,567"
Dec-21,Adult Single Bus Trip 1,Bus,124
Dec-21,Adult Single Bus Trip 2,Bus,44
Dec-21,Adult Single Bus Trip 3,Bus,19
Dec-21,Child/Youth,Train,"562,600"
Dec-21,Child/Youth,Metro,"89,830"
Dec-21,Child/Youth,Bus,"637,255"
Dec-21,Child/Youth,Light Rail,"54,227"
Dec-21,Child/Youth,Ferry,"52,941"
Dec-21,Child/Youth Single Bus Trip 1,Bus,1
Dec-21,Child/Youth Single Bus Trip 2,Bus,2
Dec-21,Concession,Train,"639,846"
Dec-21,Concession,Metro,"79,637"
Dec-21,Concession,Bus,"471,774"
Dec-21,Concession,Light Rail,"68,888"
Dec-21,Concession,Ferry,"12,388"
Dec-21,CTP,Train,"3,497,237"
Dec-21,CTP,Metro,"244,548"
Dec-21,CTP,Bus,"2,631,049"
Dec-21,CTP,Light Rail,"403,722"
Dec-21,CTP,Ferry,"217,890"
Dec-21,Day Pass Child/Youth w/o SAF,Train,14
Dec-21,Day Pass Child/Youth w/o SAF,Bus,21
Dec-21,Day Pass Child/Youth w/o SAF,Light Rail,3
Dec-21,Day Pass Child/Youth w/o SAF,Ferry,7
Dec-21,Day Pass without SAF,Train,601
Dec-21,Day Pass without SAF,Metro,13
Dec-21,Day Pass without SAF,Bus,604
Dec-21,Day Pass without SAF,Light Rail,40
Dec-21,Day Pass without SAF,Ferry,48
Dec-21,Employee,Train,"176,929"
Dec-21,Employee,Metro,"6,606"
Dec-21,Employee,Bus,"47,570"
Dec-21,Employee,Light Rail,"5,869"
Dec-21,Employee,Ferry,"3,825"
Dec-21,Free Travel,Train,"15,046"
Dec-21,Free Travel,Metro,899
Dec-21,Free Travel,Bus,"21,412"
Dec-21,Free Travel,Light Rail,"1,851"
Dec-21,Free Travel,Ferry,"1,331"
Dec-21,On Demand,Bus,"18,475"
Dec-21,School Student,Train,"387,366"
Dec-21,School Student,Metro,"55,544"
Dec-21,School Student,Bus,"603,437"
Dec-21,School Student,Light Rail,"14,805"
Dec-21,School Student,Ferry,"5,125"
Dec-21,Senior/Pensioner,Train,"1,586,825"
Dec-21,Senior/Pensioner,Metro,"79,251"
Dec-21,Senior/Pensioner,Bus,"2,490,492"
Dec-21,Senior/Pensioner,Light Rail,"187,658"
Dec-21,Senior/Pensioner,Ferry,"107,297"
Dec-21,Sgl Trip Ferry Adult,Ferry,"12,391"
Dec-21,Sgl Trip Ferry Child/Youth,Ferry,"9,570"
Dec-21,Sgl Trip LR Adult,Light Rail,"1,140"
Dec-21,Sgl Trip LR Child/Youth,Light Rail,855
Dec-21,Sgl Trip Rail Adult,Train,"55,444"
Dec-21,Sgl Trip Rail Adult,Metro,"3,228"
Dec-21,Sgl Trip Rail Child/Youth,Train,"34,888"
Dec-21,Sgl Trip Rail Child/Youth,Metro,"4,165"
Jan-22,Adult,Train,"5,176,801"
Jan-22,Adult,Metro,"303,258"
Jan-22,Adult,Bus,"3,280,150"
Jan-22,Adult,Light Rail,"451,366"
Jan-22,Adult,Ferry,"201,854"
Jan-22,Adult Single Bus Trip 1,Bus,93
Jan-22,Adult Single Bus Trip 2,Bus,21
Jan-22,Adult Single Bus Trip 3,Bus,14
Jan-22,Child/Youth,Train,"505,128"
Jan-22,Child/Youth,Metro,"72,529"
Jan-22,Child/Youth,Bus,"552,340"
Jan-22,Child/Youth,Light Rail,"55,106"
Jan-22,Child/Youth,Ferry,"70,512"
Jan-22,Child/Youth Single Bus Trip 1,Bus,2
Jan-22,Child/Youth Single Bus Trip 2,Bus,1
Jan-22,Concession,Train,"429,252"
Jan-22,Concession,Metro,"50,098"
Jan-22,Concession,Bus,"332,743"
Jan-22,Concession,Light Rail,"45,876"
Jan-22,Concession,Ferry,"10,798"
Jan-22,CTP,Train,"2,554,131"
Jan-22,CTP,Metro,"161,355"
Jan-22,CTP,Bus,"2,088,109"
Jan-22,CTP,Light Rail,"312,879"
Jan-22,CTP,Ferry,"211,482"
Jan-22,Day Pass Child/Youth w/o SAF,Train,5
Jan-22,Day Pass Child/Youth w/o SAF,Bus,9
Jan-22,Day Pass Child/Youth w/o SAF,Light Rail,1
Jan-22,Day Pass Child/Youth w/o SAF,Ferry,2
Jan-22,Day Pass without SAF,Train,574
Jan-22,Day Pass without SAF,Metro,5
Jan-22,Day Pass without SAF,Bus,437
Jan-22,Day Pass without SAF,Light Rail,26
Jan-22,Day Pass without SAF,Ferry,8
Jan-22,Employee,Train,"139,527"
Jan-22,Employee,Metro,"4,492"
Jan-22,Employee,Bus,"37,542"
Jan-22,Employee,Light Rail,"4,664"
Jan-22,Employee,Ferry,"4,167"
Jan-22,Free Travel,Train,"10,852"
Jan-22,Free Travel,Metro,620
Jan-22,Free Travel,Bus,"16,557"
Jan-22,Free Travel,Light Rail,"1,471"
Jan-22,Free Travel,Ferry,"1,295"
Jan-22,On Demand,Bus,"15,290"
Jan-22,School Student,Train,"18,336"
Jan-22,School Student,Metro,"2,758"
Jan-22,School Student,Bus,"23,011"
Jan-22,School Student,Light Rail,793
Jan-22,School Student,Ferry,584
Jan-22,Senior/Pensioner,Train,"1,149,408"
Jan-22,Senior/Pensioner,Metro,"48,621"
Jan-22,Senior/Pensioner,Bus,"1,915,765"
Jan-22,Senior/Pensioner,Light Rail,"143,982"
Jan-22,Senior/Pensioner,Ferry,"96,703"
Jan-22,Sgl Trip Ferry Adult,Ferry,"15,507"
Jan-22,Sgl Trip Ferry Child/Youth,Ferry,"13,836"
Jan-22,Sgl Trip LR Adult,Light Rail,"1,067"
Jan-22,Sgl Trip LR Child/Youth,Light Rail,873
Jan-22,Sgl Trip Rail Adult,Train,"40,368"
Jan-22,Sgl Trip Rail Adult,Metro,"1,974"
Jan-22,Sgl Trip Rail Child/Youth,Train,"32,074"
Jan-22,Sgl Trip Rail Child/Youth,Metro,"3,432"
Feb-22,Adult,Train,"6,040,182"
Feb-22,Adult,Metro,"392,103"
Feb-22,Adult,Bus,"4,244,808"
Feb-22,Adult,Light Rail,"553,409"
Feb-22,Adult,Ferry,"173,621"
Feb-22,Adult Single Bus Trip 1,Bus,73
Feb-22,Adult Single Bus Trip 2,Bus,28
Feb-22,Adult Single Bus Trip 3,Bus,7
Feb-22,Child/Youth,Train,"446,173"
Feb-22,Child/Youth,Metro,"69,520"
Feb-22,Child/Youth,Bus,"562,929"
Feb-22,Child/Youth,Light Rail,"51,964"
Feb-22,Child/Youth,Ferry,"23,157"
Feb-22,Child/Youth Single Bus Trip 1,Bus,1
Feb-22,Child/Youth Single Bus Trip 2,Bus,3
Feb-22,Concession,Train,"707,095"
Feb-22,Concession,Metro,"90,031"
Feb-22,Concession,Bus,"566,350"
Feb-22,Concession,Light Rail,"140,277"
Feb-22,Concession,Ferry,"12,268"
Feb-22,CTP,Train,"3,131,179"
Feb-22,CTP,Metro,"208,243"
Feb-22,CTP,Bus,"2,739,591"
Feb-22,CTP,Light Rail,"400,830"
Feb-22,CTP,Ferry,"184,821"
Feb-22,Day Pass Child/Youth w/o SAF,Train,2
Feb-22,Day Pass without SAF,Train,497
Feb-22,Day Pass without SAF,Metro,3
Feb-22,Day Pass without SAF,Bus,389
Feb-22,Day Pass without SAF,Light Rail,15
Feb-22,Day Pass without SAF,Ferry,4
Feb-22,Employee,Train,"151,437"
Feb-22,Employee,Metro,"5,587"
Feb-22,Employee,Bus,"44,817"
Feb-22,Employee,Light Rail,"4,984"
Feb-22,Employee,Ferry,"3,539"
Feb-22,Free Travel,Train,"13,427"
Feb-22,Free Travel,Metro,815
Feb-22,Free Travel,Bus,"20,091"
Feb-22,Free Travel,Light Rail,"1,776"
Feb-22,Free Travel,Ferry,"1,061"
Feb-22,On Demand,Bus,"18,034"
Feb-22,School Student,Train,"851,333"
Feb-22,School Student,Metro,"107,578"
Feb-22,School Student,Bus,"1,483,705"
Feb-22,School Student,Light Rail,"35,281"
Feb-22,School Student,Ferry,"9,522"
Feb-22,Senior/Pensioner,Train,"1,318,743"
Feb-22,Senior/Pensioner,Metro,"62,320"
Feb-22,Senior/Pensioner,Bus,"2,280,735"
Feb-22,Senior/Pensioner,Light Rail,"180,145"
Feb-22,Senior/Pensioner,Ferry,"99,494"
Feb-22,Sgl Trip Ferry Adult,Ferry,"7,854"
Feb-22,Sgl Trip Ferry Child/Youth,Ferry,"3,791"
Feb-22,Sgl Trip LR Adult,Light Rail,991
Feb-22,Sgl Trip LR Child/Youth,Light Rail,415
Feb-22,Sgl Trip Rail Adult,Train,"44,855"
Feb-22,Sgl Trip Rail Adult,Metro,"2,142"
Feb-22,Sgl Trip Rail Child/Youth,Train,"23,762"
Feb-22,Sgl Trip Rail Child/Youth,Metro,"2,430"
Mar-22,Adult,Train,"7,671,085"
Mar-22,Adult,Metro,"545,201"
Mar-22,Adult,Bus,"5,275,005"
Mar-22,Adult,Light Rail,"788,385"
Mar-22,Adult,Ferry,"215,463"
Mar-22,Adult Single Bus Trip 1,Bus,104
Mar-22,Adult Single Bus Trip 2,Bus,38
Mar-22,Adult Single Bus Trip 3,Bus,14
Mar-22,Child/Youth,Train,"420,388"
Mar-22,Child/Youth,Metro,"70,762"
Mar-22,Child/Youth,Bus,"542,260"
Mar-22,Child/Youth,Light Rail,"56,517"
Mar-22,Child/Youth,Ferry,"31,567"
Mar-22,Child/Youth Single Bus Trip 1,Bus,3
Mar-22,Concession,Train,"1,170,947"
Mar-22,Concession,Metro,"184,842"
Mar-22,Concession,Bus,"896,181"
Mar-22,Concession,Light Rail,"226,808"
Mar-22,Concession,Ferry,"15,266"
Mar-22,CTP,Train,"4,111,466"
Mar-22,CTP,Metro,"298,153"
Mar-22,CTP,Bus,"3,460,409"
Mar-22,CTP,Light Rail,"589,751"
Mar-22,CTP,Ferry,"236,344"
Mar-22,Day Pass Child/Youth w/o SAF,Train,2
Mar-22,Day Pass Child/Youth w/o SAF,Bus,18
Mar-22,Day Pass without SAF,Train,529
Mar-22,Day Pass without SAF,Metro,5
Mar-22,Day Pass without SAF,Bus,503
Mar-22,Day Pass without SAF,Light Rail,21
Mar-22,Day Pass without SAF,Ferry,5
Mar-22,Employee,Train,"189,739"
Mar-22,Employee,Metro,"7,699"
Mar-22,Employee,Bus,"52,935"
Mar-22,Employee,Light Rail,"6,799"
Mar-22,Employee,Ferry,"3,318"
Mar-22,Free Travel,Train,"16,367"
Mar-22,Free Travel,Metro,979
Mar-22,Free Travel,Bus,"23,571"
Mar-22,Free Travel,Light Rail,"2,527"
Mar-22,Free Travel,Ferry,"1,222"
Mar-22,On Demand,Bus,"21,147"
Mar-22,School Student,Train,"911,751"
Mar-22,School Student,Metro,"123,529"
Mar-22,School Student,Bus,"1,469,333"
Mar-22,School Student,Light Rail,"36,097"
Mar-22,School Student,Ferry,"9,308"
Mar-22,Senior/Pensioner,Train,"1,614,839"
Mar-22,Senior/Pensioner,Metro,"80,905"
Mar-22,Senior/Pensioner,Bus,"2,664,934"
Mar-22,Senior/Pensioner,Light Rail,"266,341"
Mar-22,Senior/Pensioner,Ferry,"108,081"
Mar-22,Sgl Trip Ferry Adult,Ferry,"11,094"
Mar-22,Sgl Trip Ferry Child/Youth,Ferry,"5,201"
Mar-22,Sgl Trip LR Adult,Light Rail,"1,576"
Mar-22,Sgl Trip LR Child/Youth,Light Rail,671
Mar-22,Sgl Trip Rail Adult,Train,"62,264"
Mar-22,Sgl Trip Rail Adult,Metro,"3,164"
Mar-22,Sgl Trip Rail Child/Youth,Train,"26,392"
Mar-22,Sgl Trip Rail Child/Youth,Metro,"3,428"
Apr-22,Adult,Train,"8,524,511"
Apr-22,Adult,Metro,"604,787"
Apr-22,Adult,Bus,"5,006,854"
Apr-22,Adult,Light Rail,"951,394"
Apr-22,Adult,Ferry,"424,839"
Apr-22,Adult Single Bus Trip 1,Bus,149
Apr-22,Adult Single Bus Trip 2,Bus,109
Apr-22,Adult Single Bus Trip 3,Bus,148
Apr-22,Child/Youth,Train,"832,396"
Apr-22,Child/Youth,Metro,"126,592"
Apr-22,Child/Youth,Bus,"663,096"
Apr-22,Child/Youth,Light Rail,"125,332"
Apr-22,Child/Youth,Ferry,"120,905"
Apr-22,Child/Youth Single Bus Trip 1,Bus,12
Apr-22,Child/Youth Single Bus Trip 2,Bus,3
Apr-22,Concession,Train,"953,331"
Apr-22,Concession,Metro,"124,694"
Apr-22,Concession,Bus,"647,357"
Apr-22,Concession,Light Rail,"174,463"
Apr-22,Concession,Ferry,"18,312"
Apr-22,CTP,Train,"4,535,313"
Apr-22,CTP,Metro,"316,827"
Apr-22,CTP,Bus,"3,146,796"
Apr-22,CTP,Light Rail,"615,146"
Apr-22,CTP,Ferry,"352,454"
Apr-22,Day Pass Child/Youth w/o SAF,Train,2
Apr-22,Day Pass Child/Youth w/o SAF,Bus,6
Apr-22,Day Pass Child/Youth w/o SAF,Ferry,63
Apr-22,Day Pass without SAF,Train,477
Apr-22,Day Pass without SAF,Metro,2
Apr-22,Day Pass without SAF,Bus,367
Apr-22,Day Pass without SAF,Light Rail,6
Apr-22,Day Pass without SAF,Ferry,28
Apr-22,Employee,Train,"187,612"
Apr-22,Employee,Metro,"7,373"
Apr-22,Employee,Bus,"45,399"
Apr-22,Employee,Light Rail,"6,552"
Apr-22,Employee,Ferry,"3,903"
Apr-22,Free Travel,Train,"16,992"
Apr-22,Free Travel,Metro,931
Apr-22,Free Travel,Bus,"20,971"
Apr-22,Free Travel,Light Rail,"2,358"
Apr-22,Free Travel,Ferry,"1,305"
Apr-22,On Demand,Bus,"19,661"
Apr-22,School Student,Train,"398,546"
Apr-22,School Student,Metro,"53,990"
Apr-22,School Student,Bus,"574,559"
Apr-22,School Student,Light Rail,"13,166"
Apr-22,School Student,Ferry,"3,866"
Apr-22,Senior/Pensioner,Train,"1,792,395"
Apr-22,Senior/Pensioner,Metro,"96,771"
Apr-22,Senior/Pensioner,Bus,"2,488,231"
Apr-22,Senior/Pensioner,Light Rail,"278,917"
Apr-22,Senior/Pensioner,Ferry,"141,577"
Apr-22,Sgl Trip Ferry Adult,Ferry,"12,096"
Apr-22,Sgl Trip Ferry Child/Youth,Ferry,"8,094"
Apr-22,Sgl Trip LR Adult,Light Rail,"1,659"
Apr-22,Sgl Trip LR Child/Youth,Light Rail,896
Apr-22,Sgl Trip Rail Adult,Train,"59,034"
Apr-22,Sgl Trip Rail Adult,Metro,"2,836"
Apr-22,Sgl Trip Rail Child/Youth,Train,"31,540"
Apr-22,Sgl Trip Rail Child/Youth,Metro,"3,682"
May-22,Adult,Train,"9,530,862"
May-22,Adult,Metro,"682,645"
May-22,Adult,Bus,"5,632,116"
May-22,Adult,Light Rail,"941,120"
May-22,Adult,Ferry,"285,457"
May-22,Adult Single Bus Trip 1,Bus,106
May-22,Adult Single Bus Trip 2,Bus,34
May-22,Adult Single Bus Trip 3,Bus,16
May-22,Child/Youth,Train,"514,081"
May-22,Child/Youth,Metro,"76,054"
May-22,Child/Youth,Bus,"550,795"
May-22,Child/Youth,Light Rail,"58,003"
May-22,Child/Youth,Ferry,"47,597"
May-22,Child/Youth Single Bus Trip 1,Bus,2
May-22,Child/Youth Single Bus Trip 2,Bus,4
May-22,Concession,Train,"1,075,324"
May-22,Concession,Metro,"160,565"
May-22,Concession,Bus,"756,242"
May-22,Concession,Light Rail,"147,144"
May-22,Concession,Ferry,"15,636"
May-22,CTP,Train,"5,491,488"
May-22,CTP,Metro,"386,701"
May-22,CTP,Bus,"3,857,044"
May-22,CTP,Light Rail,"714,401"
May-22,CTP,Ferry,"326,216"
May-22,Day Pass Child/Youth w/o SAF,Train,62
May-22,Day Pass Child/Youth w/o SAF,Bus,17
May-22,Day Pass without SAF,Train,579
May-22,Day Pass without SAF,Metro,11
May-22,Day Pass without SAF,Bus,555
May-22,Day Pass without SAF,Light Rail,25
May-22,Day Pass without SAF,Ferry,22
May-22,Employee,Train,"221,741"
May-22,Employee,Metro,"9,020"
May-22,Employee,Bus,"54,714"
May-22,Employee,Light Rail,"7,314"
May-22,Employee,Ferry,"4,405"
May-22,Free Travel,Train,"20,779"
May-22,Free Travel,Metro,"1,291"
May-22,Free Travel,Bus,"25,184"
May-22,Free Travel,Light Rail,"2,750"
May-22,Free Travel,Ferry,"1,576"
May-22,On Demand,Bus,"21,803"
May-22,School Student,Train,"1,012,990"
May-22,School Student,Metro,"132,269"
May-22,School Student,Bus,"1,453,409"
May-22,School Student,Light Rail,"34,231"
May-22,School Student,Ferry,"10,250"
May-22,Senior/Pensioner,Train,"2,003,021"
May-22,Senior/Pensioner,Metro,"106,441"
May-22,Senior/Pensioner,Bus,"2,859,536"
May-22,Senior/Pensioner,Light Rail,"306,419"
May-22,Senior/Pensioner,Ferry,"140,823"
May-22,Sgl Trip Ferry Adult,Ferry,"16,156"
May-22,Sgl Trip Ferry Child/Youth,Ferry,"7,719"
May-22,Sgl Trip LR Adult,Light Rail,"2,277"
May-22,Sgl Trip LR Child/Youth,Light Rail,915
May-22,Sgl Trip Rail Adult,Train,"81,255"
May-22,Sgl Trip Rail Adult,Metro,"4,086"
May-22,Sgl Trip Rail Child/Youth,Train,"34,097"
May-22,Sgl Trip Rail Child/Youth,Metro,"4,230"
Jun-22,Adult,Train,"9,599,430"
Jun-22,Adult,Metro,"675,361"
Jun-22,Adult,Bus,"5,574,794"
Jun-22,Adult,Light Rail,"974,646"
Jun-22,Adult,Ferry,"346,291"
Jun-22,Adult Single Bus Trip 1,Bus,93
Jun-22,Adult Single Bus Trip 2,Bus,39
Jun-22,Adult Single Bus Trip 3,Bus,8
Jun-22,Child/Youth,Train,"658,677"
Jun-22,Child/Youth,Metro,"87,208"
Jun-22,Child/Youth,Bus,"568,172"
Jun-22,Child/Youth,Light Rail,"82,612"
Jun-22,Child/Youth,Ferry,"81,404"
Jun-22,Child/Youth Single Bus Trip 1,Bus,4
Jun-22,Child/Youth Single Bus Trip 2,Bus,2
Jun-22,Concession,Train,"926,877"
Jun-22,Concession,Metro,"113,875"
Jun-22,Concession,Bus,"663,253"
Jun-22,Concession,Light Rail,"238,148"
Jun-22,Concession,Ferry,"18,557"
Jun-22,CTP,Train,"5,787,575"
Jun-22,CTP,Metro,"382,184"
Jun-22,CTP,Bus,"3,877,626"
Jun-22,CTP,Light Rail,"765,968"
Jun-22,CTP,Ferry,"406,455"
Jun-22,Day Pass Child/Youth w/o SAF,Train,196
Jun-22,Day Pass Child/Youth w/o SAF,Bus,15
Jun-22,Day Pass without SAF,Train,752
Jun-22,Day Pass without SAF,Metro,5
Jun-22,Day Pass without SAF,Bus,665
Jun-22,Day Pass without SAF,Light Rail,29
Jun-22,Day Pass without SAF,Ferry,16
Jun-22,Employee,Train,"223,849"
Jun-22,Employee,Metro,"9,548"
Jun-22,Employee,Bus,"55,746"
Jun-22,Employee,Light Rail,"8,092"
Jun-22,Employee,Ferry,"5,103"
Jun-22,Free Travel,Train,"20,476"
Jun-22,Free Travel,Metro,"1,147"
Jun-22,Free Travel,Bus,"25,494"
Jun-22,Free Travel,Light Rail,"2,926"
Jun-22,Free Travel,Ferry,"1,857"
Jun-22,On Demand,Bus,"19,223"
Jun-22,School Student,Train,"928,372"
Jun-22,School Student,Metro,"127,005"
Jun-22,School Student,Bus,"1,333,603"
Jun-22,School Student,Light Rail,"30,928"
Jun-22,School Student,Ferry,"8,959"
Jun-22,Senior/Pensioner,Train,"2,065,840"
Jun-22,Senior/Pensioner,Metro,"114,975"
Jun-22,Senior/Pensioner,Bus,"2,859,395"
Jun-22,Senior/Pensioner,Light Rail,"337,616"
Jun-22,Senior/Pensioner,Ferry,"170,352"
Jun-22,Sgl Trip Ferry Adult,Ferry,"23,803"
Jun-22,Sgl Trip Ferry Child/Youth,Ferry,"16,354"
Jun-22,Sgl Trip LR Adult,Light Rail,"2,940"
Jun-22,Sgl Trip LR Child/Youth,Light Rail,"1,753"
Jun-22,Sgl Trip Rail Adult,Train,"96,650"
Jun-22,Sgl Trip Rail Adult,Metro,"4,440"
Jun-22,Sgl Trip Rail Child/Youth,Train,"53,636"
Jun-22,Sgl Trip Rail Child/Youth,Metro,"5,245"
Jul-22,Adult,Train,"8,505,857"
Jul-22,Adult,Metro,"602,643"
Jul-22,Adult,Bus,"5,385,400"
Jul-22,Adult,Light Rail,"941,788"
Jul-22,Adult,Ferry,"257,423"
Jul-22,Adult Single Bus Trip 1,Bus,85
Jul-22,Adult Single Bus Trip 2,Bus,40
Jul-22,Adult Single Bus Trip 3,Bus,18
Jul-22,Child/Youth,Train,"657,340"
Jul-22,Child/Youth,Metro,"113,396"
Jul-22,Child/Youth,Bus,"677,145"
Jul-22,Child/Youth,Light Rail,"107,183"
Jul-22,Child/Youth,Ferry,"71,905"
Jul-22,Child/Youth Single Bus Trip 1,Bus,1
Jul-22,Child/Youth Single Bus Trip 3,Bus,1
Jul-22,Concession,Train,"821,714"
Jul-22,Concession,Metro,"102,727"
Jul-22,Concession,Bus,"619,503"
Jul-22,Concession,Light Rail,"191,810"
Jul-22,Concession,Ferry,"12,041"
Jul-22,CTP,Train,"5,029,629"
Jul-22,CTP,Metro,"341,982"
Jul-22,CTP,Bus,"3,838,227"
Jul-22,CTP,Light Rail,"741,452"
Jul-22,CTP,Ferry,"289,461"
Jul-22,Day Pass Child/Youth w/o SAF,Train,10
Jul-22,Day Pass Child/Youth w/o SAF,Bus,2
Jul-22,Day Pass Child/Youth w/o SAF,Light Rail,4
Jul-22,Day Pass without SAF,Train,558
Jul-22,Day Pass without SAF,Metro,8
Jul-22,Day Pass without SAF,Bus,591
Jul-22,Day Pass without SAF,Light Rail,29
Jul-22,Day Pass without SAF,Ferry,7
Jul-22,Employee,Train,"142,520"
Jul-22,Employee,Metro,"7,928"
Jul-22,Employee,Bus,"51,073"
Jul-22,Employee,Light Rail,"7,201"
Jul-22,Employee,Ferry,"3,361"
Jul-22,Free Travel,Train,"16,303"
Jul-22,Free Travel,Metro,990
Jul-22,Free Travel,Bus,"22,670"
Jul-22,Free Travel,Light Rail,"2,344"
Jul-22,Free Travel,Ferry,"1,202"
Jul-22,On Demand,Bus,"18,983"
Jul-22,School Student,Train,"446,561"
Jul-22,School Student,Metro,"64,043"
Jul-22,School Student,Bus,"649,786"
Jul-22,School Student,Light Rail,"14,828"
Jul-22,School Student,Ferry,"3,722"
Jul-22,Senior/Pensioner,Train,"1,673,035"
Jul-22,Senior/Pensioner,Metro,"94,024"
Jul-22,Senior/Pensioner,Bus,"2,590,620"
Jul-22,Senior/Pensioner,Light Rail,"275,890"
Jul-22,Senior/Pensioner,Ferry,"104,607"
Jul-22,Sgl Trip Ferry Adult,Ferry,"21,046"
Jul-22,Sgl Trip Ferry Child/Youth,Ferry,"15,127"
Jul-22,Sgl Trip LR Adult,Light Rail,"3,443"
Jul-22,Sgl Trip LR Child/Youth,Light Rail,"2,392"
Jul-22,Sgl Trip Rail Adult,Train,"78,750"
Jul-22,Sgl Trip Rail Adult,Metro,"3,943"
Jul-22,Sgl Trip Rail Child/Youth,Train,"46,925"
Jul-22,Sgl Trip Rail Child/Youth,Metro,"5,458"
Aug-22,Adult,Train,"8,832,790"
Aug-22,Adult,Metro,"680,455"
Aug-22,Adult,Bus,"6,018,740"
Aug-22,Adult,Light Rail,"982,069"
Aug-22,Adult,Ferry,"294,302"
Aug-22,Adult Single Bus Trip 1,Bus,94
Aug-22,Adult Single Bus Trip 2,Bus,52
Aug-22,Adult Single Bus Trip 3,Bus,22
Aug-22,Child/Youth,Train,"416,534"
Aug-22,Child/Youth,Metro,"68,298"
Aug-22,Child/Youth,Bus,"556,563"
Aug-22,Child/Youth,Light Rail,"61,505"
Aug-22,Child/Youth,Ferry,"44,986"
Aug-22,Concession,Train,"1,138,259"
Aug-22,Concession,Metro,"186,240"
Aug-22,Concession,Bus,"898,039"
Aug-22,Concession,Light Rail,"172,408"
Aug-22,Concession,Ferry,"16,600"
Aug-22,CTP,Train,"5,206,540"
Aug-22,CTP,Metro,"399,797"
Aug-22,CTP,Bus,"4,329,612"
Aug-22,CTP,Light Rail,"778,397"
Aug-22,CTP,Ferry,"341,515"
Aug-22,Day Pass Child/Youth w/o SAF,Train,7
Aug-22,Day Pass Child/Youth w/o SAF,Bus,9
Aug-22,Day Pass Child/Youth w/o SAF,Light Rail,5
Aug-22,Day Pass without SAF,Train,562
Aug-22,Day Pass without SAF,Metro,3
Aug-22,Day Pass without SAF,Bus,787
Aug-22,Day Pass without SAF,Light Rail,38
Aug-22,Day Pass without SAF,Ferry,7
Aug-22,Employee,Train,"108,228"
Aug-22,Employee,Metro,"8,780"
Aug-22,Employee,Bus,"55,583"
Aug-22,Employee,Light Rail,"7,555"
Aug-22,Employee,Ferry,"3,470"
Aug-22,Free Travel,Train,"15,758"
Aug-22,Free Travel,Metro,"1,041"
Aug-22,Free Travel,Bus,"26,661"
Aug-22,Free Travel,Light Rail,"2,619"
Aug-22,Free Travel,Ferry,"1,429"
Aug-22,On Demand,Bus,"21,070"
Aug-22,School Student,Train,"896,023"
Aug-22,School Student,Metro,"148,403"
Aug-22,School Student,Bus,"1,558,539"
Aug-22,School Student,Light Rail,"33,868"
Aug-22,School Student,Ferry,"9,400"
Aug-22,Senior/Pensioner,Train,"1,783,567"
Aug-22,Senior/Pensioner,Metro,"102,663"
Aug-22,Senior/Pensioner,Bus,"2,936,059"
Aug-22,Senior/Pensioner,Light Rail,"307,001"
Aug-22,Senior/Pensioner,Ferry,"137,410"
Aug-22,Sgl Trip Ferry Adult,Ferry,"21,714"
Aug-22,Sgl Trip Ferry Child/Youth,Ferry,"9,912"
Aug-22,Sgl Trip LR Adult,Light Rail,"3,200"
Aug-22,Sgl Trip LR Child/Youth,Light Rail,"1,261"
Aug-22,Sgl Trip Rail Adult,Train,"68,780"
Aug-22,Sgl Trip Rail Adult,Metro,"3,449"
Aug-22,Sgl Trip Rail Child/Youth,Train,"24,711"
Aug-22,Sgl Trip Rail Child/Youth,Metro,"3,428"
Sep-22,Adult,Train,"8,976,720"
Sep-22,Adult,Metro,"660,673"
Sep-22,Adult,Bus,"5,809,458"
Sep-22,Adult,Light Rail,"1,017,785"
Sep-22,Adult,Ferry,"302,439"
Sep-22,Adult Single Bus Trip 1,Bus,81
Sep-22,Adult Single Bus Trip 2,Bus,48
Sep-22,Adult Single Bus Trip 3,Bus,24
Sep-22,Child/Youth,Train,"563,286"
Sep-22,Child/Youth,Metro,"88,386"
Sep-22,Child/Youth,Bus,"623,682"
Sep-22,Child/Youth,Light Rail,"91,882"
Sep-22,Child/Youth,Ferry,"69,066"
Sep-22,Child/Youth Single Bus Trip 1,Bus,5
Sep-22,Child/Youth Single Bus Trip 2,Bus,7
Sep-22,Concession,Train,"1,010,931"
Sep-22,Concession,Metro,"132,959"
Sep-22,Concession,Bus,"747,522"
Sep-22,Concession,Light Rail,"202,936"
Sep-22,Concession,Ferry,"14,785"
