Year_Month,Card Type,Travel_Mode,Trip
Jan-22,Opal Single Ticket,Metro,1974
Jan-22,Opal Single Ticket,Train,32074
Jan-22,Opal Single Ticket,Metro,3432
Feb-22,Adult,Train,6040182
Feb-22,Adult,Metro,392103
Feb-22,Adult,Bus,4244808
Feb-22,Adult,Light Rail,553409
Feb-22,Adult,Ferry,173621
Feb-22,Adult,Bus,73
Feb-22,Adult,Bus,28
Feb-22,Adult,Bus,7
Feb-22,Child/Youth,Train,446173
Feb-22,Child/Youth,Metro,69520
Feb-22,Child/Youth,Bus,562929
Feb-22,Child/Youth,Light Rail,51964
Feb-22,Child/Youth,Ferry,23157
Feb-22,Opal Single Ticket,Bus,1
Feb-22,Opal Single Ticket,Bus,3
Feb-22,Concession,Train,707095
Feb-22,Concession,Metro,90031
Feb-22,Concession,Bus,566350
Feb-22,Concession,Light Rail,140277
Feb-22,Concession,Ferry,12268
Feb-22,CTP,Train,3131179
Feb-22,CTP,Metro,208243
Feb-22,CTP,Bus,2739591
Feb-22,CTP,Light Rail,400830
Feb-22,CTP,Ferry,184821
Feb-22,Day Pass Ticket,Train,2
Feb-22,Day Pass Ticket,Train,497
Feb-22,Day Pass Ticket,Metro,3
Feb-22,Day Pass Ticket,Bus,389
Feb-22,Day Pass Ticket,Light Rail,15
Feb-22,Day Pass Ticket,Ferry,4
Feb-22,Other,Train,151437
Feb-22,Other,Metro,5587
Feb-22,Other,Bus,44817
Feb-22,Other,Light Rail,4984
Feb-22,Other,Ferry,3539
Feb-22,Free Opal,Train,13427
Feb-22,Free Opal,Metro,815
Feb-22,Free Opal,Bus,20091
Feb-22,Free Opal,Light Rail,1776
Feb-22,Free Opal,Ferry,1061
Feb-22,Other,Bus,18034
Feb-22,School Opal,Train,851333
Feb-22,School Opal,Metro,107578
Feb-22,School Opal,Bus,1483705
Feb-22,School Opal,Light Rail,35281
Feb-22,School Opal,Ferry,9522
Feb-22,Gold Opal,Train,1318743
Feb-22,Gold Opal,Metro,62320
Feb-22,Gold Opal,Bus,2280735
Feb-22,Gold Opal,Light Rail,180145
Feb-22,Gold Opal,Ferry,99494
Feb-22,Opal Single Ticket,Ferry,7854
Feb-22,Opal Single Ticket,Ferry,3791
Feb-22,Opal Single Ticket,Light Rail,991
Feb-22,Opal Single Ticket,Light Rail,415
Feb-22,Opal Single Ticket,Train,44855
Feb-22,Opal Single Ticket,Metro,2142
Feb-22,Opal Single Ticket,Train,23762
Feb-22,Opal Single Ticket,Metro,2430
Mar-22,Adult,Train,7671085
Mar-22,Adult,Metro,545201
Mar-22,Adult,Bus,5275005
Mar-22,Adult,Light Rail,788385
Mar-22,Adult,Ferry,215463
Mar-22,Adult,Bus,104
Mar-22,Adult,Bus,38
Mar-22,Adult,Bus,14
Mar-22,Child/Youth,Train,420388
Mar-22,Child/Youth,Metro,70762
Mar-22,Child/Youth,Bus,542260
Mar-22,Child/Youth,Light Rail,56517
Mar-22,Child/Youth,Ferry,31567
Mar-22,Opal Single Ticket,Bus,3
Mar-22,Concession,Train,1170947
Mar-22,Concession,Metro,184842
Mar-22,Concession,Bus,896181
Mar-22,Concession,Light Rail,226808
Mar-22,Concession,Ferry,15266
Mar-22,CTP,Train,4111466
Mar-22,CTP,Metro,298153
Mar-22,CTP,Bus,3460409
Mar-22,CTP,Light Rail,589751
Mar-22,CTP,Ferry,236344
Mar-22,Day Pass Ticket,Train,2
Mar-22,Day Pass Ticket,Bus,18
Mar-22,Day Pass Ticket,Train,529
Mar-22,Day Pass Ticket,Metro,5
Mar-22,Day Pass Ticket,Bus,503
Mar-22,Day Pass Ticket,Light Rail,21
Mar-22,Day Pass Ticket,Ferry,5
Mar-22,Other,Train,189739
Mar-22,Other,Metro,7699
Mar-22,Other,Bus,52935
Mar-22,Other,Light Rail,6799
Mar-22,Other,Ferry,3318
Mar-22,Free Opal,Train,16367
Mar-22,Free Opal,Metro,979
Mar-22,Free Opal,Bus,23571
Mar-22,Free Opal,Light Rail,2527
Mar-22,Free Opal,Ferry,1222
Mar-22,Other,Bus,21147
Mar-22,School Opal,Train,911751
Mar-22,School Opal,Metro,123529
Mar-22,School Opal,Bus,1469333
Mar-22,School Opal,Light Rail,36097
Mar-22,School Opal,Ferry,9308
Mar-22,Gold Opal,Train,1614839
Mar-22,Gold Opal,Metro,80905
Mar-22,Gold Opal,Bus,2664934
Mar-22,Gold Opal,Light Rail,266341
Mar-22,Gold Opal,Ferry,108081
Mar-22,Opal Single Ticket,Ferry,11094
Mar-22,Opal Single Ticket,Ferry,5201
Mar-22,Opal Single Ticket,Light Rail,1576
Mar-22,Opal Single Ticket,Light Rail,671
Mar-22,Opal Single Ticket,Train,62264
Mar-22,Opal Single Ticket,Metro,3164
Mar-22,Opal Single Ticket,Train,26392
Mar-22,Opal Single Ticket,Metro,3428
Apr-22,Adult,Train,8524511
Apr-22,Adult,Metro,604787
Apr-22,Adult,Bus,5006854
Apr-22,Adult,Light Rail,951394
Apr-22,Adult,Ferry,424839
Apr-22,Adult,Bus,149
Apr-22,Adult,Bus,109
Apr-22,Adult,Bus,148
Apr-22,Child/Youth,Train,832396
Apr-22,Child/Youth,Metro,126592
Apr-22,Child/Youth,Bus,663096
Apr-22,Child/Youth,Light Rail,125332
Apr-22,Child/Youth,Ferry,120905
Apr-22,Opal Single Ticket,Bus,12
Apr-22,Opal Single Ticket,Bus,3
Apr-22,Concession,Train,953331
Apr-22,Concession,Metro,124694
Apr-22,Concession,Bus,647357
Apr-22,Concession,Light Rail,174463
Apr-22,Concession,Ferry,18312
Apr-22,CTP,Train,4535313
Apr-22,CTP,Metro,316827
Apr-22,CTP,Bus,3146796
Apr-22,CTP,Light Rail,615146
Apr-22,CTP,Ferry,352454
Apr-22,Day Pass Ticket,Train,2
Apr-22,Day Pass Ticket,Bus,6
Apr-22,Day Pass Ticket,Ferry,63
Apr-22,Day Pass Ticket,Train,477
Apr-22,Day Pass Ticket,Metro,2
Apr-22,Day Pass Ticket,Bus,367
Apr-22,Day Pass Ticket,Light Rail,6
Apr-22,Day Pass Ticket,Ferry,28
Apr-22,Other,Train,187612
Apr-22,Other,Metro,7373
Apr-22,Other,Bus,45399
Apr-22,Other,Light Rail,6552
Apr-22,Other,Ferry,3903
Apr-22,Free Opal,Train,16992
Apr-22,Free Opal,Metro,931
Apr-22,Free Opal,Bus,20971
Apr-22,Free Opal,Light Rail,2358
Apr-22,Free Opal,Ferry,1305
Apr-22,Other,Bus,19661
Apr-22,School Opal,Train,398546
Apr-22,School Opal,Metro,53990
Apr-22,School Opal,Bus,574559
Apr-22,School Opal,Light Rail,13166
Apr-22,School Opal,Ferry,3866
Apr-22,Gold Opal,Train,1792395
Apr-22,Gold Opal,Metro,96771
Apr-22,Gold Opal,Bus,2488231
Apr-22,Gold Opal,Light Rail,278917
Apr-22,Gold Opal,Ferry,141577
Apr-22,Opal Single Ticket,Ferry,12096
Apr-22,Opal Single Ticket,Ferry,8094
Apr-22,Opal Single Ticket,Light Rail,1659
Apr-22,Opal Single Ticket,Light Rail,896
Apr-22,Opal Single Ticket,Train,59034
Apr-22,Opal Single Ticket,Metro,2836
Apr-22,Opal Single Ticket,Train,31540
Apr-22,Opal Single Ticket,Metro,3682
May-22,Adult,Train,9530862
May-22,Adult,Metro,682645
May-22,Adult,Bus,5632116
May-22,Adult,Light Rail,941120
May-22,Adult,Ferry,285457
May-22,Adult,Bus,106
May-22,Adult,Bus,34
May-22,Adult,Bus,16
May-22,Child/Youth,Train,514081
May-22,Child/Youth,Metro,76054
May-22,Child/Youth,Bus,550795
May-22,Child/Youth,Light Rail,58003
May-22,Child/Youth,Ferry,47597
May-22,Opal Single Ticket,Bus,2
May-22,Opal Single Ticket,Bus,4
May-22,Concession,Train,1075324
May-22,Concession,Metro,160565
May-22,Concession,Bus,756242
May-22,Concession,Light Rail,147144
May-22,Concession,Ferry,15636
May-22,CTP,Train,5491488
May-22,CTP,Metro,386701
May-22,CTP,Bus,3857044
May-22,CTP,Light Rail,714401
May-22,CTP,Ferry,326216
May-22,Day Pass Ticket,Train,62
May-22,Day Pass Ticket,Bus,17
May-22,Day Pass Ticket,Train,579
May-22,Day Pass Ticket,Metro,11
May-22,Day Pass Ticket,Bus,555
May-22,Day Pass Ticket,Light Rail,25
May-22,Day Pass Ticket,Ferry,22
May-22,Other,Train,221741
May-22,Other,Metro,9020
May-22,Other,Bus,54714
May-22,Other,Light Rail,7314
May-22,Other,Ferry,4405
May-22,Free Opal,Train,20779
May-22,Free Opal,Metro,1291
May-22,Free Opal,Bus,25184
May-22,Free Opal,Light Rail,2750
May-22,Free Opal,Ferry,1576
May-22,Other,Bus,21803
May-22,School Opal,Train,1012990
May-22,School Opal,Metro,132269
May-22,School Opal,Bus,1453409
May-22,School Opal,Light Rail,34231
May-22,School Opal,Ferry,10250
May-22,Gold Opal,Train,2003021
May-22,Gold Opal,Metro,106441
May-22,Gold Opal,Bus,2859536
May-22,Gold Opal,Light Rail,306419
May-22,Gold Opal,Ferry,140823
May-22,Opal Single Ticket,Ferry,16156
May-22,Opal Single Ticket,Ferry,7719
May-22,Opal Single Ticket,Light Rail,2277
May-22,Opal Single Ticket,Light Rail,915
May-22,Opal Single Ticket,Train,81255
May-22,Opal Single Ticket,Metro,4086
May-22,Opal Single Ticket,Train,34097
May-22,Opal Single Ticket,Metro,4230
Jun-22,Adult,Train,9599430
Jun-22,Adult,Metro,675361
Jun-22,Adult,Bus,5574794
Jun-22,Adult,Light Rail,974646
Jun-22,Adult,Ferry,346291
Jun-22,Adult,Bus,93
Jun-22,Adult,Bus,39
Jun-22,Adult,Bus,8
Jun-22,Child/Youth,Train,658677
Jun-22,Child/Youth,Metro,87208
Jun-22,Child/Youth,Bus,568172
Jun-22,Child/Youth,Light Rail,82612
Jun-22,Child/Youth,Ferry,81404
Jun-22,Opal Single Ticket,Bus,4
Jun-22,Opal Single Ticket,Bus,2
Jun-22,Concession,Train,926877
Jun-22,Concession,Metro,113875
Jun-22,Concession,Bus,663253
Jun-22,Concession,Light Rail,238148
Jun-22,Concession,Ferry,18557
Jun-22,CTP,Train,5787575
Jun-22,CTP,Metro,382184
Jun-22,CTP,Bus,3877626
Jun-22,CTP,Light Rail,765968
Jun-22,CTP,Ferry,406455
Jun-22,Day Pass Ticket,Train,196
Jun-22,Day Pass Ticket,Bus,15
Jun-22,Day Pass Ticket,Train,752
Jun-22,Day Pass Ticket,Metro,5
Jun-22,Day Pass Ticket,Bus,665
Jun-22,Day Pass Ticket,Light Rail,29
Jun-22,Day Pass Ticket,Ferry,16
Jun-22,Other,Train,223849
Jun-22,Other,Metro,9548
Jun-22,Other,Bus,55746
Jun-22,Other,Light Rail,8092
Jun-22,Other,Ferry,5103
Jun-22,Free Opal,Train,20476
Jun-22,Free Opal,Metro,1147
Jun-22,Free Opal,Bus,25494
Jun-22,Free Opal,Light Rail,2926
Jun-22,Free Opal,Ferry,1857
Jun-22,Other,Bus,19223
Jun-22,School Opal,Train,928372
Jun-22,School Opal,Metro,127005
Jun-22,School Opal,Bus,1333603
Jun-22,School Opal,Light Rail,30928
Jun-22,School Opal,Ferry,8959
Jun-22,Gold Opal,Train,2065840
Jun-22,Gold Opal,Metro,114975
Jun-22,Gold Opal,Bus,2859395
Jun-22,Gold Opal,Light Rail,337616
Jun-22,Gold Opal,Ferry,170352
Jun-22,Opal Single Ticket,Ferry,23803
Jun-22,Opal Single Ticket,Ferry,16354
Jun-22,Opal Single Ticket,Light Rail,2940
Jun-22,Opal Single Ticket,Light Rail,1753
Jun-22,Opal Single Ticket,Train,96650
Jun-22,Opal Single Ticket,Metro,4440
Jun-22,Opal Single Ticket,Train,53636
Jun-22,Opal Single Ticket,Metro,5245
Jul-22,Adult,Train,8505857
Jul-22,Adult,Metro,602643
Jul-22,Adult,Bus,5385400
Jul-22,Adult,Light Rail,941788
Jul-22,Adult,Ferry,257423
Jul-22,Adult,Bus,85
Jul-22,Adult,Bus,40
Jul-22,Adult,Bus,18
Jul-22,Child/Youth,Train,657340
Jul-22,Child/Youth,Metro,113396
Jul-22,Child/Youth,Bus,677145
Jul-22,Child/Youth,Light Rail,107183
Jul-22,Child/Youth,Ferry,71905
Jul-22,Opal Single Ticket,Bus,1
Jul-22,Opal Single Ticket,Bus,1
Jul-22,Concession,Train,821714
Jul-22,Concession,Metro,102727
Jul-22,Concession,Bus,619503
Jul-22,Concession,Light Rail,191810
Jul-22,Concession,Ferry,12041
Jul-22,CTP,Train,5029629
Jul-22,CTP,Metro,341982
Jul-22,CTP,Bus,3838227
Jul-22,CTP,Light Rail,741452
Jul-22,CTP,Ferry,289461
Jul-22,Day Pass Ticket,Train,10
Jul-22,Day Pass Ticket,Bus,2
Jul-22,Day Pass Ticket,Light Rail,4
Jul-22,Day Pass Ticket,Train,558
Jul-22,Day Pass Ticket,Metro,8
Jul-22,Day Pass Ticket,Bus,591
Jul-22,Day Pass Ticket,Light Rail,29
Jul-22,Day Pass Ticket,Ferry,7
Jul-22,Other,Train,142520
Jul-22,Other,Metro,7928
Jul-22,Other,Bus,51073
Jul-22,Other,Light Rail,7201
Jul-22,Other,Ferry,3361
Jul-22,Free Opal,Train,16303
Jul-22,Free Opal,Metro,990
Jul-22,Free Opal,Bus,22670
Jul-22,Free Opal,Light Rail,2344
Jul-22,Free Opal,Ferry,1202
Jul-22,Other,Bus,18983
Jul-22,School Opal,Train,446561
Jul-22,School Opal,Metro,64043
Jul-22,School Opal,Bus,649786
Jul-22,School Opal,Light Rail,14828
Jul-22,School Opal,Ferry,3722
Jul-22,Gold Opal,Train,1673035
Jul-22,Gold Opal,Metro,94024
Jul-22,Gold Opal,Bus,2590620
Jul-22,Gold Opal,Light Rail,275890
Jul-22,Gold Opal,Ferry,104607
Jul-22,Opal Single Ticket,Ferry,21046
Jul-22,Opal Single Ticket,Ferry,15127
Jul-22,Opal Single Ticket,Light Rail,3443
Jul-22,Opal Single Ticket,Light Rail,2392
Jul-22,Opal Single Ticket,Train,78750
Jul-22,Opal Single Ticket,Metro,3943
Jul-22,Opal Single Ticket,Train,46925
Jul-22,Opal Single Ticket,Metro,5458
Aug-22,Adult,Train,8832790
Aug-22,Adult,Metro,680455
Aug-22,Adult,Bus,6018740
Aug-22,Adult,Light Rail,982069
Aug-22,Adult,Ferry,294302
Aug-22,Adult,Bus,94
Aug-22,Adult,Bus,52
Aug-22,Adult,Bus,22
Aug-22,Child/Youth,Train,416534
Aug-22,Child/Youth,Metro,68298
Aug-22,Child/Youth,Bus,556563
Aug-22,Child/Youth,Light Rail,61505
Aug-22,Child/Youth,Ferry,44986
Aug-22,Concession,Train,1138259
Aug-22,Concession,Metro,186240
Aug-22,Concession,Bus,898039
Aug-22,Concession,Light Rail,172408
Aug-22,Concession,Ferry,16600
Aug-22,CTP,Train,5206540
Aug-22,CTP,Metro,399797
Aug-22,CTP,Bus,4329612
Aug-22,CTP,Light Rail,778397
Aug-22,CTP,Ferry,341515
Aug-22,Day Pass Ticket,Train,7
Aug-22,Day Pass Ticket,Bus,9
Aug-22,Day Pass Ticket,Light Rail,5
Aug-22,Day Pass Ticket,Train,562
Aug-22,Day Pass Ticket,Metro,3
Aug-22,Day Pass Ticket,Bus,787
Aug-22,Day Pass Ticket,Light Rail,38
Aug-22,Day Pass Ticket,Ferry,7
Aug-22,Other,Train,108228
Aug-22,Other,Metro,8780
Aug-22,Other,Bus,55583
Aug-22,Other,Light Rail,7555
Aug-22,Other,Ferry,3470
Aug-22,Free Opal,Train,15758
Aug-22,Free Opal,Metro,1041
Aug-22,Free Opal,Bus,26661
Aug-22,Free Opal,Light Rail,2619
Aug-22,Free Opal,Ferry,1429
Aug-22,Other,Bus,21070
Aug-22,School Opal,Train,896023
Aug-22,School Opal,Metro,148403
Aug-22,School Opal,Bus,1558539
Aug-22,School Opal,Light Rail,33868
Aug-22,School Opal,Ferry,9400
Aug-22,Gold Opal,Train,1783567
Aug-22,Gold Opal,Metro,102663
Aug-22,Gold Opal,Bus,2936059
Aug-22,Gold Opal,Light Rail,307001
Aug-22,Gold Opal,Ferry,137410
Aug-22,Opal Single Ticket,Ferry,21714
Aug-22,Opal Single Ticket,Ferry,9912
Aug-22,Opal Single Ticket,Light Rail,3200
Aug-22,Opal Single Ticket,Light Rail,1261
Aug-22,Opal Single Ticket,Train,68780
Aug-22,Opal Single Ticket,Metro,3449
Aug-22,Opal Single Ticket,Train,24711
Aug-22,Opal Single Ticket,Metro,3428
Sep-22,Adult,Train,8976720
Sep-22,Adult,Metro,660673
Sep-22,Adult,Bus,5809458
Sep-22,Adult,Light Rail,1017785
Sep-22,Adult,Ferry,302439
Sep-22,Adult,Bus,81
Sep-22,Adult,Bus,48
Sep-22,Adult,Bus,24
Sep-22,Child/Youth,Train,563286
Sep-22,Child/Youth,Metro,88386
Sep-22,Child/Youth,Bus,623682
Sep-22,Child/Youth,Light Rail,91882
Sep-22,Child/Youth,Ferry,69066
Sep-22,Opal Single Ticket,Bus,5
Sep-22,Opal Single Ticket,Bus,7
Sep-22,Concession,Train,1010931
Sep-22,Concession,Metro,132959
Sep-22,Concession,Bus,747522
Sep-22,Concession,Light Rail,202936
Sep-22,Concession,Ferry,14785
Sep-22,CTP,Train,5584493
Sep-22,CTP,Metro,397176
Sep-22,CTP,Bus,4348438
Sep-22,CTP,Light Rail,839697
Sep-22,CTP,Ferry,369608
Sep-22,Day Pass Ticket,Train,11
Sep-22,Day Pass Ticket,Bus,6
Sep-22,Day Pass Ticket,Ferry,6
Sep-22,Day Pass Ticket,Train,661
Sep-22,Day Pass Ticket,Metro,4
Sep-22,Day Pass Ticket,Bus,693
Sep-22,Day Pass Ticket,Light Rail,19
Sep-22,Day Pass Ticket,Ferry,34
Sep-22,Other,Train,118894
Sep-22,Other,Metro,7222
Sep-22,Other,Bus,53584
Sep-22,Other,Light Rail,7184
Sep-22,Other,Ferry,3624
Sep-22,Free Opal,Train,16554
Sep-22,Free Opal,Metro,922
Sep-22,Free Opal,Bus,24843
Sep-22,Free Opal,Light Rail,2657
Sep-22,Free Opal,Ferry,1485
Sep-22,Other,Bus,21062
Sep-22,School Opal,Train,632981
Sep-22,School Opal,Metro,103633
Sep-22,School Opal,Bus,1050246
Sep-22,School Opal,Light Rail,26405
Sep-22,School Opal,Ferry,7475
Sep-22,Gold Opal,Train,1849464
Sep-22,Gold Opal,Metro,106598
Sep-22,Gold Opal,Bus,2807482
Sep-22,Gold Opal,Light Rail,305705
Sep-22,Gold Opal,Ferry,135130
Sep-22,Opal Single Ticket,Ferry,24863
Sep-22,Opal Single Ticket,Ferry,15116
Sep-22,Opal Single Ticket,Light Rail,3426
Sep-22,Opal Single Ticket,Light Rail,1837
Sep-22,Opal Single Ticket,Train,76159
Sep-22,Opal Single Ticket,Metro,3587
Sep-22,Opal Single Ticket,Train,34558
Sep-22,Opal Single Ticket,Metro,3904
Oct-22,Adult,Train,9482179
Oct-22,Adult,Metro,642145
Oct-22,Adult,Bus,6136773
Oct-22,Adult,Light Rail,1019352
Oct-22,Adult,Ferry,325122
Oct-22,Adult,Bus,134
Oct-22,Adult,Bus,42
Oct-22,Adult,Bus,22
Oct-22,Child/Youth,Train,605550
Oct-22,Child/Youth,Metro,90128
Oct-22,Child/Youth,Bus,683823
Oct-22,Child/Youth,Light Rail,85426
Oct-22,Child/Youth,Ferry,70259
Oct-22,Concession,Train,1046116
Oct-22,Concession,Metro,144844
Oct-22,Concession,Bus,774831
Oct-22,Concession,Light Rail,190739
Oct-22,Concession,Ferry,13911
Oct-22,CTP,Train,6285173
Oct-22,CTP,Metro,408491
Oct-22,CTP,Bus,4854953
Oct-22,CTP,Light Rail,920500
Oct-22,CTP,Ferry,390884
Oct-22,Day Pass Ticket,Train,72
Oct-22,Day Pass Ticket,Bus,18
Oct-22,Day Pass Ticket,Light Rail,45
Oct-22,Day Pass Ticket,Ferry,45
Oct-22,Day Pass Ticket,Train,713
Oct-22,Day Pass Ticket,Metro,12
Oct-22,Day Pass Ticket,Bus,788
Oct-22,Day Pass Ticket,Light Rail,40
Oct-22,Day Pass Ticket,Ferry,11
Oct-22,Other,Train,132850
Oct-22,Other,Metro,8227
Oct-22,Other,Bus,56671
Oct-22,Other,Light Rail,7197
Oct-22,Other,Ferry,3867
Oct-22,Free Opal,Train,17974
Oct-22,Free Opal,Metro,1069
Oct-22,Free Opal,Bus,26586
Oct-22,Free Opal,Light Rail,2675
Oct-22,Free Opal,Ferry,1684
Oct-22,Other,Bus,20702
Oct-22,School Opal,Train,661274
Oct-22,School Opal,Metro,104338
Oct-22,School Opal,Bus,1066215
Oct-22,School Opal,Light Rail,20003
Oct-22,School Opal,Ferry,6787
Oct-22,Gold Opal,Train,2046978
Oct-22,Gold Opal,Metro,109339
Oct-22,Gold Opal,Bus,2961033
Oct-22,Gold Opal,Light Rail,320637
Oct-22,Gold Opal,Ferry,149758
Oct-22,Opal Single Ticket,Ferry,27587
Oct-22,Opal Single Ticket,Ferry,12306
Oct-22,Opal Single Ticket,Light Rail,4414
Oct-22,Opal Single Ticket,Light Rail,1665
Oct-22,Opal Single Ticket,Train,92735
Oct-22,Opal Single Ticket,Metro,3953
Oct-22,Opal Single Ticket,Train,38905
Oct-22,Opal Single Ticket,Metro,4472
Nov-22,Adult,Train,8160819
Nov-22,Adult,Metro,604879
Nov-22,Adult,Bus,6474148
Nov-22,Adult,Light Rail,1063223
Nov-22,Adult,Ferry,371568
Nov-22,Adult,Bus,91
Nov-22,Adult,Bus,36
Nov-22,Adult,Bus,22
Nov-22,Child/Youth,Train,443403
Nov-22,Child/Youth,Metro,74878
Nov-22,Child/Youth,Bus,627975
Nov-22,Child/Youth,Light Rail,66409
Nov-22,Child/Youth,Ferry,54727
Nov-22,Opal Single Ticket,Bus,1
Nov-22,Opal Single Ticket,Bus,3
Nov-22,Opal Single Ticket,Bus,1
Nov-22,Concession,Train,706517
Nov-22,Concession,Metro,96744
Nov-22,Concession,Bus,683684
Nov-22,Concession,Light Rail,183694
Nov-22,Concession,Ferry,16325
Nov-22,CTP,Train,5503863
Nov-22,CTP,Metro,386998
Nov-22,CTP,Bus,5249541
Nov-22,CTP,Light Rail,956717
Nov-22,CTP,Ferry,488778
Nov-22,Day Pass Ticket,Train,137
Nov-22,Day Pass Ticket,Bus,11
Nov-22,Day Pass Ticket,Light Rail,2
Nov-22,Day Pass Ticket,Ferry,69
Nov-22,Day Pass Ticket,Train,629
Nov-22,Day Pass Ticket,Metro,11
Nov-22,Day Pass Ticket,Bus,846
Nov-22,Day Pass Ticket,Light Rail,44
Nov-22,Day Pass Ticket,Ferry,21
Nov-22,Other,Train,120096
Nov-22,Other,Metro,7755
Nov-22,Other,Bus,60203
Nov-22,Other,Light Rail,7874
Nov-22,Other,Ferry,4163
Nov-22,Free Opal,Train,16005
Nov-22,Free Opal,Metro,930
Nov-22,Free Opal,Bus,29299
Nov-22,Free Opal,Light Rail,2913
Nov-22,Free Opal,Ferry,1842
Nov-22,Other,Bus,21311
Nov-22,School Opal,Train,684882
Nov-22,School Opal,Metro,112233
Nov-22,School Opal,Bus,1430322
Nov-22,School Opal,Light Rail,28666
Nov-22,School Opal,Ferry,10021
Nov-22,Gold Opal,Train,1762103
Nov-22,Gold Opal,Metro,104597
Nov-22,Gold Opal,Bus,3198927
Nov-22,Gold Opal,Light Rail,331749
Nov-22,Gold Opal,Ferry,172226
Nov-22,Opal Single Ticket,Ferry,31619
Nov-22,Opal Single Ticket,Ferry,8872
Nov-22,Opal Single Ticket,Light Rail,3875
Nov-22,Opal Single Ticket,Light Rail,967
Nov-22,Opal Single Ticket,Train,81731
Nov-22,Opal Single Ticket,Metro,4073
Nov-22,Opal Single Ticket,Train,25125
Nov-22,Opal Single Ticket,Metro,3742
Dec-22,Adult,Train,9440309
Dec-22,Adult,Metro,674886
Dec-22,Adult,Bus,6005060
Dec-22,Adult,Light Rail,1158784
Dec-22,Adult,Ferry,429176
Dec-22,Adult,Bus,89
Dec-22,Adult,Bus,26
Dec-22,Adult,Bus,23
Dec-22,Child/Youth,Train,801421
Dec-22,Child/Youth,Metro,126355
Dec-22,Child/Youth,Bus,779633
Dec-22,Child/Youth,Light Rail,129748
Dec-22,Child/Youth,Ferry,103735
Dec-22,Opal Single Ticket,Bus,2
Dec-22,Opal Single Ticket,Bus,1
Dec-22,Concession,Train,729352
Dec-22,Concession,Metro,90333
Dec-22,Concession,Bus,540844
Dec-22,Concession,Light Rail,102961
Dec-22,Concession,Ferry,17670
Dec-22,CTP,Train,6825016
Dec-22,CTP,Metro,467954
Dec-22,CTP,Bus,5154068
Dec-22,CTP,Light Rail,1053040
Dec-22,CTP,Ferry,566889
Dec-22,Day Pass Ticket,Train,90
Dec-22,Day Pass Ticket,Bus,76
Dec-22,Day Pass Ticket,Light Rail,195
Dec-22,Day Pass Ticket,Ferry,99
Dec-22,Day Pass Ticket,Train,958
Dec-22,Day Pass Ticket,Metro,13
Dec-22,Day Pass Ticket,Bus,875
Dec-22,Day Pass Ticket,Light Rail,73
Dec-22,Day Pass Ticket,Ferry,27
Dec-22,Other,Train,205108
Dec-22,Other,Metro,9087
Dec-22,Other,Bus,57600
Dec-22,Other,Light Rail,8923
Dec-22,Other,Ferry,4430
Dec-22,Free Opal,Train,20288
Dec-22,Free Opal,Metro,1212
Dec-22,Free Opal,Bus,27112
Dec-22,Free Opal,Light Rail,2934
Dec-22,Free Opal,Ferry,1886
Dec-22,Other,Bus,19991
Dec-22,School Opal,Train,401437
Dec-22,School Opal,Metro,65619
Dec-22,School Opal,Bus,609216
Dec-22,School Opal,Light Rail,14245
Dec-22,School Opal,Ferry,5633
Dec-22,Gold Opal,Train,2128260
Dec-22,Gold Opal,Metro,127601
Dec-22,Gold Opal,Bus,3033997
Dec-22,Gold Opal,Light Rail,354456
Dec-22,Gold Opal,Ferry,168663
Dec-22,Opal Single Ticket,Ferry,40557
Dec-22,Opal Single Ticket,Ferry,22256
Dec-22,Opal Single Ticket,Light Rail,5591
Dec-22,Opal Single Ticket,Light Rail,3115
Dec-22,Opal Single Ticket,Train,117625
Dec-22,Opal Single Ticket,Metro,6339
Dec-22,Opal Single Ticket,Train,63508
Dec-22,Opal Single Ticket,Metro,7821
Jan-23,Adult,Train,9018713
Jan-23,Adult,Metro,616617
Jan-23,Adult,Bus,5837688
Jan-23,Adult,Light Rail,1110981
Jan-23,Adult,Ferry,458697
Jan-23,Adult,Bus,118
Jan-23,Adult,Bus,39
Jan-23,Adult,Bus,16
Jan-23,Child/Youth,Train,967399
Jan-23,Child/Youth,Metro,150281
Jan-23,Child/Youth,Bus,937575
Jan-23,Child/Youth,Light Rail,170987
Jan-23,Child/Youth,Ferry,156183
Jan-23,Opal Single Ticket,Bus,4
Jan-23,Opal Single Ticket,Bus,2
Jan-23,Concession,Train,663041
Jan-23,Concession,Metro,79385
Jan-23,Concession,Bus,497056
Jan-23,Concession,Light Rail,93351
Jan-23,Concession,Ferry,16483
Jan-23,CTP,Train,6630220
Jan-23,CTP,Metro,415504
Jan-23,CTP,Bus,5225867
Jan-23,CTP,Light Rail,1031438
Jan-23,CTP,Ferry,602638
Jan-23,Day Pass Ticket,Train,17
Jan-23,Day Pass Ticket,Bus,27
Jan-23,Day Pass Ticket,Light Rail,2
Jan-23,Day Pass Ticket,Train,892
Jan-23,Day Pass Ticket,Metro,10
Jan-23,Day Pass Ticket,Bus,843
Jan-23,Day Pass Ticket,Light Rail,40
Jan-23,Day Pass Ticket,Ferry,3
Jan-23,Other,Train,193986
Jan-23,Other,Metro,7705
Jan-23,Other,Bus,53044
Jan-23,Other,Light Rail,8167
Jan-23,Other,Ferry,5006
Jan-23,Free Opal,Train,18695
Jan-23,Free Opal,Metro,1034
